,business_id,prob,score,bin,feature_importance
464,4bd47e12-c0ba-47aa-83da-9c1a18c027d4,0.722,278,5,"{'od_count_6m': 1.024, 'median_running_balance_6m': 0.238, 'ratio_mrdc_freq_90_180': 0.195, 'credit_utilisation_6m': 0.129}"
465,818395b0-61da-4256-8d0a-fd6546ef70a8,0.691,309,5,"{'od_count_6m': 0.809, 'ratio_mrdc_freq_90_180': 0.367, 'ratio_card_amt_total_debit_3m': 0.213, 'stddev_amount_ach_c_1m': 0.126}"
466,372967e1-a33e-4f6d-8a7d-0d4f6c04a780,0.305,695,2,"{'ratio_card_amt_total_debit_3m': 0.28, 'credit_utilisation_6m': 0.18, 'median_running_balance_6m': 0.16, 'od_count_6m': 0.156}"
467,8b54e56c-8075-47d0-9823-5c3e5cde8a1b,0.244,756,1,"{'distinct_mrdc_txns_100_3m': 0.373, 'ratio_mrdc_freq_90_180': 0.243, 'ratio_card_amt_total_debit_3m': 0.173, 'stddev_amount_ach_c_1m': 0.126}"
468,2f247aa8-7637-4935-a2ce-4f8773546f2a,0.087,913,1,"{'stddev_amount_ach_c_1m': 0.803, 'median_amount_credited_6m': 0.696, 'ratio_card_amt_total_debit_3m': 0.353, 'od_count_6m': 0.156}"
469,6a958eb7-4439-48c4-844b-2a1e4f3de13c,0.216,784,1,"{'median_amount_credited_6m': 0.463, 'ratio_card_amt_total_debit_3m': 0.168, 'od_count_6m': 0.156, 'ratio_ach_debit_amt_90_180': 0.101}"
470,8f9badd6-58b3-4ec4-a6a6-aa378820f565,0.537,463,4,"{'ratio_card_amt_total_debit_3m': 0.557, 'od_count_6m': 0.452, 'credit_utilisation_6m': 0.398, 'ratio_mrdc_freq_90_180': 0.328}"
471,4c3ff650-1960-43db-8f54-078d4fd92760,0.54,460,4,"{'ratio_mrdc_freq_90_180': 0.638, 'distinct_mrdc_txns_100_3m': 0.28, 'median_running_balance_6m': 0.237, 'stddev_amount_ach_c_1m': 0.126}"
472,a2357f77-8883-4a2e-abaf-f20d941cbe86,0.243,757,1,"{'median_running_balance_6m': 0.382, 'ratio_card_amt_total_debit_3m': 0.296, 'median_amount_credited_6m': 0.205, 'od_count_6m': 0.156}"
473,85b87fd8-91ad-44dc-9f2f-6f71bc8a67c1,0.648,352,5,"{'ratio_card_amt_total_debit_3m': 0.472, 'od_count_6m': 0.344, 'median_running_balance_6m': 0.224, 'ratio_ach_debit_amt_90_180': 0.115}"
474,39e17f06-ddec-4922-b7df-ead653277d9d,0.439,561,3,"{'od_count_6m': 0.156, 'ratio_card_withdrawal_amt_90_180': 0.13, 'card_size_1m': 0.114, 'median_running_balance_6m': 0.097}"
475,a5477a9f-701e-4a44-abe6-89054b9c245b,0.365,635,2,"{'ratio_card_amt_total_debit_3m': 0.415, 'median_running_balance_6m': 0.257, 'ratio_mrdc_freq_90_180': 0.22, 'ratio_card_withdrawal_amt_90_180': 0.207}"
476,b818ed28-3e0e-42e7-b274-dc6d4bfb87de,0.222,778,1,"{'distinct_mrdc_txns_100_3m': 0.42, 'ratio_card_amt_total_debit_3m': 0.411, 'median_running_balance_6m': 0.213, 'ratio_card_withdrawal_amt_90_180': 0.208}"
477,c7df50fa-7360-4f16-a96c-052d460de7bd,0.271,729,2,"{'ratio_card_amt_total_debit_3m': 0.384, 'median_amount_credited_6m': 0.196, 'od_count_6m': 0.156, 'stddev_amount_ach_c_1m': 0.114}"
478,6b5fc6f7-0aba-4442-b63e-bc32ff5a3c38,0.063,937,1,"{'median_running_balance_6m': 1.621, 'median_amount_credited_6m': 0.507, 'stddev_amount_ach_c_1m': 0.337, 'ach_d_size_6m': 0.23}"
479,1c72fceb-f328-46e3-acee-8b7d64dd6bae,0.083,917,1,"{'median_running_balance_6m': 0.853, 'stddev_amount_ach_c_1m': 0.661, 'distinct_pd_txns_1000_1m': 0.252, 'ach_d_size_6m': 0.178}"
480,a43ddd3c-966d-4013-bf45-6e661f973d9d,0.217,783,1,"{'distinct_pd_txns_1000_1m': 0.617, 'ratio_mrdc_freq_90_180': 0.363, 'credit_utilisation_6m': 0.232, 'od_count_6m': 0.156}"
481,779e3917-948b-4d85-b654-d15ff1d2a560,0.297,703,2,"{'stddev_amount_ach_c_1m': 0.532, 'od_count_6m': 0.156, 'ratio_card_amt_total_debit_3m': 0.149, 'ratio_mrdc_freq_90_180': 0.098}"
482,6eaf3975-c80f-42c7-94e1-4e2578275786,0.369,631,2,"{'distinct_pd_txns_1000_1m': 0.252, 'median_running_balance_6m': 0.158, 'od_count_6m': 0.156, 'stddev_amount_ach_c_1m': 0.145}"
483,67741bb7-1ec5-4ebe-b03e-894d4687a266,0.603,397,4,"{'credit_utilisation_6m': 1.106, 'ratio_card_amt_total_debit_3m': 0.43, 'ratio_card_withdrawal_amt_90_180': 0.242, 'ratio_mrdc_freq_90_180': 0.235}"
484,fe8f063b-d5fd-4d71-a55f-72423a6fd78b,0.448,552,3,"{'ratio_card_amt_total_debit_3m': 0.263, 'credit_utilisation_6m': 0.189, 'ratio_mrdc_freq_90_180': 0.17, 'od_count_6m': 0.156}"
485,66098cc5-63d3-4ff0-92db-69fb8a61c73b,0.641,359,5,"{'credit_utilisation_6m': 1.106, 'ratio_card_amt_total_debit_3m': 0.43, 'median_running_balance_6m': 0.158, 'od_count_6m': 0.156}"
486,1051cff9-6023-440a-b6fe-ad7d59ecf772,0.329,671,2,"{'stddev_amount_ach_c_1m': 0.326, 'ratio_card_withdrawal_amt_90_180': 0.185, 'credit_utilisation_6m': 0.178, 'od_count_6m': 0.156}"
487,da036fe4-4764-4633-ae44-7bfbecff755a,0.048,952,1,"{'median_running_balance_6m': 2.238, 'credit_utilisation_6m': 0.315, 'stddev_amount_ach_c_1m': 0.275, 'ach_d_size_6m': 0.245}"
488,572a1301-4e50-4d3f-b5d8-6f51667ee5e5,0.507,493,4,"{'ratio_card_amt_total_debit_3m': 0.506, 'od_count_6m': 0.156, 'ratio_mrdc_freq_90_180': 0.155, 'ratio_ach_debit_amt_90_180': 0.101}"
489,1820a303-224e-47ec-b72e-c5e7cb6e36e9,0.658,342,5,"{'od_count_6m': 0.702, 'median_running_balance_6m': 0.255, 'ratio_card_withdrawal_amt_90_180': 0.104, 'median_amount_credited_6m': 0.088}"
490,4b23cb8f-4698-4f90-b2f6-9fe849479880,0.409,591,3,"{'median_running_balance_6m': 0.185, 'ratio_card_amt_total_debit_3m': 0.168, 'od_count_6m': 0.156, 'ratio_mrdc_freq_90_180': 0.123}"
491,c4dd9801-cc71-4067-8a58-9ac08dd1aacf,0.394,606,3,"{'credit_utilisation_6m': 1.106, 'ratio_mrdc_freq_90_180': 0.649, 'ratio_card_amt_total_debit_3m': 0.43, 'ratio_card_withdrawal_amt_90_180': 0.242}"
492,efb4bc81-13ee-4f8f-a14b-4f97d1771057,0.351,649,2,"{'ratio_card_amt_total_debit_3m': 0.226, 'od_count_6m': 0.156, 'median_running_balance_6m': 0.129, 'credit_utilisation_6m': 0.129}"
493,b6a1f502-f008-4ad3-a8c1-4f3f8be5708c,0.68,320,5,"{'ratio_card_amt_total_debit_3m': 0.394, 'od_count_6m': 0.237, 'median_running_balance_6m': 0.195, 'stddev_amount_ach_c_1m': 0.126}"
494,d925ce41-bc7e-4a65-91bf-bc81a9bcfc8a,0.563,437,4,"{'od_count_6m': 0.201, 'median_running_balance_6m': 0.156, 'stddev_amount_ach_c_1m': 0.126, 'credit_utilisation_6m': 0.081}"
495,d1c89406-0fbc-41b5-b4bb-f8512b08d667,0.058,942,1,"{'median_running_balance_6m': 2.245, 'median_amount_credited_6m': 0.38, 'ach_d_size_6m': 0.189, 'od_count_6m': 0.156}"
496,e4b4b8a4-83fc-45e4-836c-c6333c54ef6c,0.209,791,1,"{'median_running_balance_6m': 0.642, 'distinct_mrdc_txns_100_3m': 0.187, 'ratio_card_amt_total_debit_3m': 0.17, 'od_count_6m': 0.156}"
497,308a1ae3-04b7-439c-9088-f83d26e69ca4,0.5,500,4,"{'median_running_balance_6m': 0.223, 'od_count_6m': 0.156, 'ratio_mrdc_freq_90_180': 0.123, 'ratio_ach_debit_amt_90_180': 0.101}"
498,56c154b7-aaf0-4dc2-b083-29dc872173a2,0.071,929,1,"{'stddev_amount_ach_c_1m': 0.892, 'median_running_balance_6m': 0.717, 'credit_utilisation_6m': 0.328, 'ratio_card_amt_total_debit_3m': 0.326}"
499,858d38ad-174b-44fb-bcf8-b6fbd02b7476,0.283,717,2,"{'stddev_amount_ach_c_1m': 0.487, 'ratio_mrdc_freq_90_180': 0.374, 'ratio_card_amt_total_debit_3m': 0.203, 'credit_utilisation_6m': 0.159}"
500,e1be9bf5-64f0-4a15-b25e-371411296348,0.352,648,2,"{'distinct_pd_txns_1000_1m': 0.617, 'ratio_card_amt_total_debit_3m': 0.391, 'ratio_mrdc_freq_90_180': 0.294, 'median_running_balance_6m': 0.256}"
501,e9d20ca2-fc6d-4ec6-874b-d2f6bdbec9b1,0.67,330,5,"{'ratio_card_amt_total_debit_3m': 0.386, 'ratio_mrdc_freq_90_180': 0.352, 'median_running_balance_6m': 0.244, 'ratio_card_withdrawal_amt_90_180': 0.14}"
502,0af13921-453d-428d-8649-cce79e5a4aab,0.861,139,5,"{'od_count_6m': 1.81, 'credit_utilisation_6m': 1.047, 'ratio_mrdc_freq_90_180': 0.649, 'median_running_balance_6m': 0.246}"
503,0761413b-e551-40fa-893a-712fb2943e4e,0.612,388,4,"{'ratio_card_amt_total_debit_3m': 0.48, 'ratio_mrdc_freq_90_180': 0.316, 'median_running_balance_6m': 0.171, 'od_count_6m': 0.156}"
504,7fbd0ea7-160c-42de-854d-0570ab3d5f8d,0.125,875,1,"{'credit_utilisation_6m': 1.204, 'median_running_balance_6m': 0.708, 'ratio_mrdc_freq_90_180': 0.638, 'od_count_6m': 0.156}"
505,77b1db37-94f4-46ff-a5c3-85a113a0d44c,0.639,361,5,"{'ach_d_size_6m': 0.72, 'ratio_mrdc_freq_90_180': 0.292, 'od_count_6m': 0.201, 'stddev_amount_ach_c_1m': 0.109}"
506,2c7a5adc-4cc3-4aed-b98c-efd47ded10e8,0.233,767,1,"{'stddev_amount_ach_c_1m': 1.096, 'ratio_card_amt_total_debit_3m': 0.532, 'median_amount_credited_6m': 0.202, 'od_count_6m': 0.156}"
507,d4a6d558-1293-4902-8054-bd480fd4401f,0.755,245,5,"{'od_count_6m': 0.702, 'ratio_card_amt_total_debit_3m': 0.232, 'median_running_balance_6m': 0.181, 'stddev_amount_ach_c_1m': 0.126}"
508,f934cd75-6f22-459a-91b5-01d1bf0f133d,0.207,793,1,"{'credit_utilisation_6m': 0.633, 'ratio_card_amt_total_debit_3m': 0.34, 'ach_d_size_6m': 0.296, 'od_count_6m': 0.156}"
509,228869e8-9ca2-4a08-95bc-d830afb2d803,0.364,636,2,"{'ratio_card_amt_total_debit_3m': 0.158, 'median_running_balance_6m': 0.158, 'od_count_6m': 0.12, 'credit_utilisation_6m': 0.104}"
510,7c3da436-b5ef-45e4-a586-97cba31b555d,0.346,654,2,"{'ratio_card_amt_total_debit_3m': 0.405, 'ratio_card_withdrawal_amt_90_180': 0.243, 'median_amount_credited_6m': 0.194, 'od_count_6m': 0.156}"
511,9c34c153-3454-4167-b2c1-e25ad08e1230,0.651,349,5,"{'ratio_mrdc_freq_90_180': 0.423, 'credit_utilisation_6m': 0.18, 'od_count_6m': 0.156, 'median_running_balance_6m': 0.147}"
512,0cd8e928-4cdf-4037-94f9-ed15b426f80a,0.469,531,3,"{'od_count_6m': 0.156, 'ratio_mrdc_freq_90_180': 0.149, 'credit_utilisation_6m': 0.135, 'ratio_card_amt_total_debit_3m': 0.129}"
513,72c53eb7-6224-4e20-ac4d-550f418c3294,0.612,388,4,"{'credit_utilisation_6m': 1.106, 'ratio_card_amt_total_debit_3m': 0.43, 'ratio_mrdc_freq_90_180': 0.159, 'median_running_balance_6m': 0.158}"
514,a9291dd1-f97a-496e-8ab0-423038b5161e,0.619,381,5,"{'ratio_card_amt_total_debit_3m': 0.337, 'median_running_balance_6m': 0.239, 'stddev_amount_ach_c_1m': 0.126, 'median_amount_credited_6m': 0.089}"
515,8eb3b5a4-8f84-47a2-82c0-8450fb6bbf15,0.418,582,3,"{'ratio_mrdc_freq_90_180': 0.638, 'distinct_mrdc_txns_100_3m': 0.327, 'credit_utilisation_6m': 0.236, 'od_count_6m': 0.156}"
516,82a73fcd-03ee-4014-a9f6-44572b51fddd,0.459,541,3,"{'ratio_mrdc_freq_90_180': 0.638, 'median_running_balance_6m': 0.344, 'median_amount_credited_6m': 0.239, 'ach_d_size_6m': 0.181}"
517,f602c5c0-9c72-4b01-a641-384cb0d18f1a,0.025,975,1,"{'median_running_balance_6m': 2.555, 'distinct_mrdc_txns_100_3m': 0.513, 'od_count_6m': 0.156, 'stddev_amount_ach_c_1m': 0.147}"
518,d5f6b9ac-5681-4427-96e8-e4b1cd520c18,0.953,47,5,"{'od_count_6m': 2.023, 'credit_utilisation_6m': 1.061, 'median_running_balance_6m': 0.222, 'ratio_card_withdrawal_amt_90_180': 0.184}"
519,cb9c9db0-c388-4029-8d15-736842dfee80,0.403,597,3,"{'ratio_mrdc_freq_90_180': 0.278, 'stddev_amount_ach_c_1m': 0.147, 'ratio_card_amt_total_debit_3m': 0.128, 'ratio_card_withdrawal_amt_90_180': 0.112}"
520,39ab3b03-c265-4ffa-8994-915968f64e26,0.583,417,4,"{'ratio_mrdc_freq_90_180': 0.411, 'ratio_card_amt_total_debit_3m': 0.364, 'median_running_balance_6m': 0.244, 'ratio_card_withdrawal_amt_90_180': 0.239}"
521,63c7cbe8-9b98-40d1-9411-b445ab5bdf83,0.529,471,4,"{'ratio_mrdc_freq_90_180': 0.509, 'median_running_balance_6m': 0.258, 'ratio_card_withdrawal_amt_90_180': 0.24, 'od_count_6m': 0.156}"
522,b51ef33b-8e92-458b-98c7-b19408b5beff,0.079,921,1,"{'stddev_amount_ach_c_1m': 1.292, 'median_running_balance_6m': 0.989, 'ratio_card_amt_total_debit_3m': 0.429, 'ach_d_size_6m': 0.335}"
523,c334202d-fe77-403f-8947-8938e177b9fa,0.206,794,1,"{'distinct_mrdc_txns_100_3m': 0.653, 'median_running_balance_6m': 0.376, 'credit_utilisation_6m': 0.271, 'ratio_card_amt_total_debit_3m': 0.234}"
524,6a32cbd9-ee6c-4e3c-a129-0d3a8d5614c1,0.211,789,1,"{'ratio_card_amt_total_debit_3m': 0.43, 'ratio_card_withdrawal_amt_90_180': 0.242, 'ratio_mrdc_freq_90_180': 0.167, 'od_count_6m': 0.156}"
525,e2a30927-6d9a-4782-b27e-648d3a479e80,0.362,638,2,"{'distinct_pd_txns_1000_1m': 0.16, 'od_count_6m': 0.156, 'credit_utilisation_6m': 0.13, 'ratio_card_amt_total_debit_3m': 0.127}"
526,8929c03f-4958-46b4-8b6b-70ec12895c67,0.435,565,3,"{'median_running_balance_6m': 0.365, 'credit_utilisation_6m': 0.268, 'ratio_card_amt_total_debit_3m': 0.263, 'ratio_mrdc_freq_90_180': 0.209}"
527,35308ad5-7271-4703-a362-18a4d79cd334,0.417,583,3,"{'od_count_6m': 0.156, 'ratio_ach_debit_amt_90_180': 0.101, 'ach_d_size_6m': 0.089, 'median_amount_credited_6m': 0.087}"
528,01cdac8a-1407-4e4d-9e2a-512afe821831,0.547,453,4,"{'ratio_card_amt_total_debit_3m': 0.441, 'od_count_6m': 0.156, 'stddev_amount_ach_c_1m': 0.126, 'ratio_mrdc_freq_90_180': 0.098}"
529,ec206c9b-4d63-495b-8889-9f902b3f0ebe,0.529,471,4,"{'credit_utilisation_6m': 0.249, 'od_count_6m': 0.156, 'median_running_balance_6m': 0.13, 'stddev_amount_ach_c_1m': 0.108}"
530,9a26da69-a3cc-4254-a320-dc390c2d65d8,0.515,485,4,"{'ratio_mrdc_freq_90_180': 0.278, 'od_count_6m': 0.156, 'ratio_card_withdrawal_amt_90_180': 0.127, 'ratio_card_amt_total_debit_3m': 0.122}"
531,aac7911b-7b36-41f5-a0a8-59b7572bc237,0.203,797,1,"{'stddev_amount_ach_c_1m': 0.247, 'median_running_balance_6m': 0.237, 'od_count_6m': 0.156, 'ratio_card_amt_total_debit_3m': 0.123}"
532,43ab152b-99f7-4187-a42e-8d6f7bfe5a3e,0.439,561,3,"{'od_count_6m': 0.452, 'ratio_card_amt_total_debit_3m': 0.315, 'median_running_balance_6m': 0.235, 'ratio_card_withdrawal_amt_90_180': 0.193}"
533,c80ade21-1f47-4001-80c1-9534193eb338,0.641,359,5,"{'ratio_card_amt_total_debit_3m': 0.557, 'ratio_mrdc_freq_90_180': 0.27, 'od_count_6m': 0.156, 'credit_utilisation_6m': 0.132}"
534,235e4d44-d733-4341-995a-dbc3e3be9524,0.802,198,5,"{'od_count_6m': 0.881, 'ratio_card_amt_total_debit_3m': 0.297, 'median_running_balance_6m': 0.211, 'credit_utilisation_6m': 0.156}"
535,0fa47425-2f24-4a0b-bb55-acdde0bfcc15,0.054,946,1,"{'median_running_balance_6m': 2.555, 'credit_utilisation_6m': 0.645, 'stddev_amount_ach_c_1m': 0.55, 'ratio_card_amt_total_debit_3m': 0.334}"
536,b39a3287-9c5b-4f43-9dc3-8248e3f78b46,0.452,548,3,"{'od_count_6m': 0.156, 'median_running_balance_6m': 0.138, 'stddev_amount_ach_c_1m': 0.104, 'ratio_card_withdrawal_amt_90_180': 0.104}"
537,9e92cbda-df22-41e7-9a8d-75f384c09b58,0.269,731,2,"{'stddev_amount_ach_c_1m': 1.288, 'median_running_balance_6m': 0.246, 'od_count_6m': 0.156, 'ratio_card_withdrawal_amt_90_180': 0.155}"
538,018c84d4-87f6-4250-a8fe-d087ea9ce961,0.776,224,5,"{'ratio_card_amt_total_debit_3m': 0.487, 'od_count_6m': 0.416, 'ach_d_size_6m': 0.176, 'median_running_balance_6m': 0.16}"
539,fcfe0d5a-b372-425f-a31a-30a6ec5b06bf,0.56,440,4,"{'ach_d_size_6m': 0.296, 'ratio_card_amt_total_debit_3m': 0.284, 'credit_utilisation_6m': 0.27, 'card_size_1m': 0.248}"
540,d80e0f7f-0682-4c8f-aed4-be81e23ad0ee,0.61,390,4,"{'od_count_6m': 0.702, 'ratio_mrdc_freq_90_180': 0.328, 'median_running_balance_6m': 0.258, 'median_amount_credited_6m': 0.198}"
541,3608a3f0-5a73-4682-80ca-e680aad3c4ad,0.7,300,5,"{'od_count_6m': 0.416, 'ratio_card_amt_total_debit_3m': 0.331, 'ratio_mrdc_freq_90_180': 0.147, 'stddev_amount_ach_c_1m': 0.126}"
542,46122147-5e1c-4fb9-b858-67ac99483ec2,0.374,626,2,"{'ratio_mrdc_freq_90_180': 0.139, 'ratio_card_amt_total_debit_3m': 0.123, 'od_count_6m': 0.12, 'ratio_ach_debit_amt_90_180': 0.086}"
543,8dda3d56-0a47-4ab8-a14a-9d3c86dd21b4,0.371,629,2,"{'ratio_mrdc_freq_90_180': 0.181, 'od_count_6m': 0.156, 'median_running_balance_6m': 0.105, 'ratio_card_amt_total_debit_3m': 0.075}"
544,d6777dfb-dfe8-49b7-928b-c6d8d144caba,0.286,714,2,"{'ach_d_size_6m': 0.72, 'median_running_balance_6m': 0.596, 'ratio_card_amt_total_debit_3m': 0.43, 'ratio_card_withdrawal_amt_90_180': 0.242}"
545,1a4cf59b-11d1-4e67-a5a9-ea70a4de9d77,0.514,486,4,"{'ratio_card_amt_total_debit_3m': 0.488, 'ratio_mrdc_freq_90_180': 0.167, 'median_running_balance_6m': 0.16, 'od_count_6m': 0.156}"
546,26368adc-15c0-43b1-9b40-7d85a5f2eeb3,0.485,515,3,"{'ratio_card_amt_total_debit_3m': 0.223, 'od_count_6m': 0.156, 'ratio_ach_debit_amt_90_180': 0.115, 'median_running_balance_6m': 0.079}"
547,e642412b-fed8-4926-8372-ba6e1f85080f,0.398,602,3,"{'median_running_balance_6m': 0.168, 'distinct_mrdc_txns_100_3m': 0.14, 'ratio_card_amt_total_debit_3m': 0.132, 'ratio_mrdc_freq_90_180': 0.058}"
548,ef29ae7b-1c9e-42ec-bdf5-0b09cb7fa742,0.234,766,1,"{'median_running_balance_6m': 0.572, 'ratio_card_amt_total_debit_3m': 0.207, 'od_count_6m': 0.156, 'median_amount_credited_6m': 0.145}"
549,ace6c5d9-e919-4863-8693-c66255201f55,0.384,616,3,"{'ratio_card_amt_total_debit_3m': 0.364, 'median_running_balance_6m': 0.231, 'ratio_card_withdrawal_amt_90_180': 0.177, 'od_count_6m': 0.156}"
550,b2d4ebfb-064d-4a31-a854-ba4618ec5676,0.235,765,1,"{'credit_utilisation_6m': 1.204, 'median_running_balance_6m': 0.256, 'ratio_card_withdrawal_amt_90_180': 0.245, 'ratio_mrdc_freq_90_180': 0.209}"
551,fa3a5d80-f9f2-4fd1-b032-10bded18f5d8,0.286,714,2,"{'ratio_mrdc_freq_90_180': 0.649, 'ratio_card_amt_total_debit_3m': 0.395, 'credit_utilisation_6m': 0.319, 'ratio_card_withdrawal_amt_90_180': 0.198}"
552,f97f93db-0273-4b50-b284-b5848489720f,0.714,286,5,"{'ratio_card_amt_total_debit_3m': 0.557, 'ratio_mrdc_freq_90_180': 0.477, 'median_running_balance_6m': 0.243, 'od_count_6m': 0.156}"
553,1f3059ff-6ba6-4a42-aab5-2d365f8dad2f,0.473,527,3,"{'median_running_balance_6m': 0.198, 'credit_utilisation_6m': 0.181, 'od_count_6m': 0.156, 'ratio_card_withdrawal_amt_90_180': 0.095}"
554,31e2dae8-f568-4001-bae9-62eb58aa7333,0.395,605,3,"{'credit_utilisation_6m': 0.709, 'ratio_mrdc_freq_90_180': 0.649, 'ratio_card_amt_total_debit_3m': 0.26, 'ratio_card_withdrawal_amt_90_180': 0.159}"
555,967b4287-9911-469b-aa4a-98fc80dba436,0.2,800,1,"{'ratio_card_amt_total_debit_3m': 0.43, 'ratio_card_withdrawal_amt_90_180': 0.242, 'ratio_mrdc_freq_90_180': 0.159, 'od_count_6m': 0.156}"
556,022aeec6-be8e-478c-bad1-302f23f4f9ee,0.904,96,5,"{'od_count_6m': 1.524, 'ratio_card_amt_total_debit_3m': 0.476, 'ratio_mrdc_freq_90_180': 0.27, 'median_running_balance_6m': 0.256}"
557,f0fa1dc4-89f1-4075-9976-28ec78c86ec5,0.677,323,5,"{'ratio_card_amt_total_debit_3m': 0.313, 'credit_utilisation_6m': 0.265, 'median_running_balance_6m': 0.239, 'od_count_6m': 0.13}"
558,5c74b1a5-7fcc-4624-aa90-6ae71c8cfb6c,0.579,421,4,"{'ratio_card_amt_total_debit_3m': 0.555, 'median_running_balance_6m': 0.252, 'ratio_card_withdrawal_amt_90_180': 0.158, 'stddev_amount_ach_c_1m': 0.126}"
559,d318ae29-2a40-4501-acb1-9a0851841a32,0.747,253,5,"{'credit_utilisation_6m': 1.026, 'ratio_card_amt_total_debit_3m': 0.487, 'median_running_balance_6m': 0.206, 'ratio_card_withdrawal_amt_90_180': 0.188}"
560,645a350e-cbaf-450b-830a-93ba88a1a1f9,0.967,33,5,"{'od_count_6m': 2.023, 'credit_utilisation_6m': 1.024, 'ratio_mrdc_freq_90_180': 0.38, 'median_running_balance_6m': 0.257}"
561,52bfda46-8270-4226-911b-de82450cbc9a,0.261,739,2,"{'distinct_mrdc_txns_100_3m': 0.653, 'ratio_mrdc_freq_90_180': 0.22, 'ratio_card_amt_total_debit_3m': 0.193, 'od_count_6m': 0.156}"
562,50bfca12-2711-4472-bfcb-98d43b0c46d1,0.715,285,5,"{'od_count_6m': 1.917, 'stddev_amount_ach_c_1m': 0.518, 'median_running_balance_6m': 0.252, 'credit_utilisation_6m': 0.212}"
563,09542a3b-b560-4aad-a2e5-c0af6dc25ede,0.497,503,4,"{'ratio_card_amt_total_debit_3m': 0.174, 'od_count_6m': 0.156, 'ratio_mrdc_freq_90_180': 0.07, 'ratio_card_withdrawal_amt_90_180': 0.063}"
564,7d556346-1b84-4e09-b862-058f144a1127,0.595,405,4,"{'credit_utilisation_6m': 1.106, 'ratio_card_amt_total_debit_3m': 0.43, 'ratio_mrdc_freq_90_180': 0.256, 'median_running_balance_6m': 0.158}"
565,4e702096-cf77-4ace-9fff-f0f6090d7c51,0.607,393,4,"{'ratio_card_amt_total_debit_3m': 0.278, 'median_running_balance_6m': 0.245, 'credit_utilisation_6m': 0.174, 'od_count_6m': 0.156}"
566,73aa3429-052d-485f-8460-00d09e635aba,0.37,630,2,"{'ratio_card_amt_total_debit_3m': 0.386, 'ratio_card_withdrawal_amt_90_180': 0.161, 'od_count_6m': 0.156, 'stddev_amount_ach_c_1m': 0.109}"
567,d58f5d4b-6773-47ce-8424-7ebcdd180a6e,0.47,530,3,"{'ratio_card_amt_total_debit_3m': 0.258, 'od_count_6m': 0.156, 'distinct_mrdc_txns_100_3m': 0.093, 'stddev_amount_ach_c_1m': 0.071}"
568,8c8e92ed-37da-4365-ae1e-5fb60cc55a67,0.538,462,4,"{'ratio_card_amt_total_debit_3m': 0.29, 'median_running_balance_6m': 0.229, 'od_count_6m': 0.156, 'stddev_amount_ach_c_1m': 0.11}"
569,e69723f2-e119-4237-a82c-b6643a7cc33b,0.456,544,3,"{'ratio_mrdc_freq_90_180': 0.328, 'card_size_1m': 0.248, 'median_running_balance_6m': 0.209, 'ratio_card_amt_total_debit_3m': 0.202}"
570,8f03fb0c-7d6d-4c9a-bd82-312e1ce2175e,0.65,350,5,"{'ratio_card_amt_total_debit_3m': 0.503, 'ratio_card_withdrawal_amt_90_180': 0.19, 'median_running_balance_6m': 0.174, 'od_count_6m': 0.156}"
571,e2e14b51-0b4d-49ea-89a7-cfd61430fe6f,0.62,380,5,"{'ratio_mrdc_freq_90_180': 0.242, 'od_count_6m': 0.201, 'ratio_card_withdrawal_amt_90_180': 0.18, 'stddev_amount_ach_c_1m': 0.116}"
572,1ac5b384-9dda-4d5d-9506-661064500109,0.247,753,1,"{'distinct_pd_txns_1000_1m': 0.526, 'credit_utilisation_6m': 0.334, 'ratio_card_amt_total_debit_3m': 0.261, 'ratio_mrdc_freq_90_180': 0.246}"
573,f6624628-033a-4951-bc86-6d7a7f1bd217,0.44,560,3,"{'median_running_balance_6m': 0.23, 'ratio_card_amt_total_debit_3m': 0.196, 'distinct_pd_txns_1000_1m': 0.16, 'ratio_card_withdrawal_amt_90_180': 0.146}"
574,b3a5fb3d-872a-4bd1-abe5-a5cf783f54ed,0.525,475,4,"{'ratio_card_amt_total_debit_3m': 0.278, 'distinct_pd_txns_1000_1m': 0.16, 'od_count_6m': 0.156, 'median_running_balance_6m': 0.147}"
575,eea8ff08-a1c7-4064-93c1-08a9c9f5627d,0.522,478,4,"{'ratio_mrdc_freq_90_180': 0.263, 'ratio_card_amt_total_debit_3m': 0.251, 'ratio_card_withdrawal_amt_90_180': 0.162, 'od_count_6m': 0.156}"
576,cd07692c-6721-4431-b9f2-21dfa98b5c59,0.153,847,1,"{'median_running_balance_6m': 0.468, 'stddev_amount_ach_c_1m': 0.442, 'ratio_card_amt_total_debit_3m': 0.257, 'distinct_pd_txns_1000_1m': 0.16}"
577,7e37f49b-5c36-47e3-9d6a-6af5332daaad,0.599,401,4,"{'ratio_card_amt_total_debit_3m': 0.49, 'median_running_balance_6m': 0.207, 'od_count_6m': 0.13, 'ratio_mrdc_freq_90_180': 0.122}"
578,fbddf532-7ec4-4554-af58-4e2d57b4cb31,0.172,828,1,"{'ratio_card_amt_total_debit_3m': 0.427, 'distinct_mrdc_txns_100_3m': 0.327, 'ratio_mrdc_freq_90_180': 0.266, 'ratio_card_withdrawal_amt_90_180': 0.227}"
